geo,year,Life_Expectancy,sex,age,geo name
ES24:Arag√≥n,2014,86.3,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2015,86,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2016,87.1,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2017,86.5,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2018,86.7,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2019,87.2,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2020,85,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2021,86.3,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2022,85.9,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2023,87.1,Females,At Birth,AragÛn (Spain)
ES24:Arag√≥n,2024,86.8,Females,At Birth,AragÛn (Spain)
ES30:Comunidad de Madrid,2013,87.6,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2014,87.6,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2015,87.1,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2016,87.8,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2017,87.5,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2018,88.1,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2019,88.2,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2020,85,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2021,88.1,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2022,87.7,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2023,88.3,Females,At Birth,Comunidad de Madrid (Spain)
ES30:Comunidad de Madrid,2024,87.9,Females,At Birth,Comunidad de Madrid (Spain)
ES41:Castilla y Le√≥n,2013,87,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2014,87.2,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2015,86.8,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2016,87.4,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2017,87.1,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2018,87.1,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2019,87.6,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2020,85.3,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2021,87.6,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2022,86.7,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2023,87.7,Females,At Birth,Castilla y LeÛn (Spain)
ES41:Castilla y Le√≥n,2024,87.4,Females,At Birth,Castilla y LeÛn (Spain)
ES42:Castilla-La Mancha,2013,86.3,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2014,86.5,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2015,85.9,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2016,86.5,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2017,85.9,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2018,86.4,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2019,86.5,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2020,83.9,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2021,86.2,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2022,86,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2023,86.6,Females,At Birth,Castilla-La Mancha (Spain)
ES42:Castilla-La Mancha,2024,86.4,Females,At Birth,Castilla-La Mancha (Spain)
ES43:Extremadura,2013,85.2,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2014,85.7,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2015,85.4,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2016,85.5,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2017,85.4,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2018,85.8,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2019,86.2,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2020,84.8,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2021,85.6,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2022,85.2,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2023,86,Females,At Birth,Extremadura (Spain)
ES43:Extremadura,2024,86.1,Females,At Birth,Extremadura (Spain)
ES51:Catalu√±a,2013,86.4,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2014,86.5,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2015,86.2,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2016,86.7,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2017,86.4,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2018,86.6,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2019,87.1,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2020,85,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2021,86.6,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2022,86.4,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2023,86.9,Females,At Birth,CataluÒa (Spain)
ES51:Catalu√±a,2024,86.7,Females,At Birth,CataluÒa (Spain)
ES52:Comunitat Valenciana,2013,85.5,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2014,85.5,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2015,85.2,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2016,85.7,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2017,85.5,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2018,85.5,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2019,86.3,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2020,85.2,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2021,85.3,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2022,85.3,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2023,86.1,Females,At Birth,Comunitat Valenciana  (Spain)
ES52:Comunitat Valenciana,2024,86,Females,At Birth,Comunitat Valenciana  (Spain)
ES53:Illes Balears,2013,85.5,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2014,85.7,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2015,85.4,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2016,85.8,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2017,85.7,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2018,86.1,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2019,86.6,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2020,86,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2021,86,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2022,85.9,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2023,86.4,Females,At Birth,Illes Balears (Spain)
ES53:Illes Balears,2024,85.8,Females,At Birth,Illes Balears (Spain)
ES61:Andaluc√≠a,2013,84.6,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2014,84.9,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2015,84.3,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2016,84.9,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2017,84.7,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2018,84.8,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2019,85.3,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2020,84.5,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2021,84.5,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2022,84.7,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2023,85.4,Females,At Birth,AndalucÌa (Spain)
ES61:Andaluc√≠a,2024,85.5,Females,At Birth,AndalucÌa (Spain)
ES62:Regi√≥n de Murcia,2013,85.3,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2014,85.3,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2015,85,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2016,85.3,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2017,85.3,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2018,85.6,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2019,85.4,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2020,85.3,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2021,85.1,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2022,84.9,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2023,85.6,Females,At Birth,RegiÛn de Murcia (Spain)
ES62:Regi√≥n de Murcia,2024,86,Females,At Birth,RegiÛn de Murcia (Spain)
ES63:Ciudad de Ceuta,2013,82,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2014,84,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2015,84.8,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2016,84.5,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2017,83.5,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2018,83.5,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2019,83.9,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2020,81.6,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2021,81.4,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2022,82.2,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2023,83.6,Females,At Birth,Ciudad de Ceuta (Spain)
ES63:Ciudad de Ceuta,2024,83.7,Females,At Birth,Ciudad de Ceuta (Spain)
ES64:Ciudad de Melilla,2013,82.8,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2014,83.5,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2015,81.6,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2016,83.1,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2017,83.3,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2018,82.6,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2019,84.1,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2020,80.8,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2021,82.3,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2022,83.8,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2023,83.3,Females,At Birth,Ciudad de Melilla (Spain)
ES64:Ciudad de Melilla,2024,85.9,Females,At Birth,Ciudad de Melilla (Spain)
ES70:Canarias,2013,85.4,Females,At Birth,Canarias (Spain)
ES70:Canarias,2014,85.2,Females,At Birth,Canarias (Spain)
ES70:Canarias,2015,84.7,Females,At Birth,Canarias (Spain)
ES70:Canarias,2016,85.4,Females,At Birth,Canarias (Spain)
ES70:Canarias,2017,85.5,Females,At Birth,Canarias (Spain)
ES70:Canarias,2018,85.3,Females,At Birth,Canarias (Spain)
ES70:Canarias,2019,86.2,Females,At Birth,Canarias (Spain)
ES70:Canarias,2020,85.5,Females,At Birth,Canarias (Spain)
ES70:Canarias,2021,85.3,Females,At Birth,Canarias (Spain)
ES70:Canarias,2022,84.9,Females,At Birth,Canarias (Spain)
ES70:Canarias,2023,85.4,Females,At Birth,Canarias (Spain)
ES70:Canarias,2024,85.2,Females,At Birth,Canarias (Spain)
FI19:L√§nsi-Suomi,2013,84.2,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2014,84.3,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2015,84.6,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2016,84.6,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2017,84.6,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2018,84.6,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2019,85,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2020,85,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2021,84.7,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2022,83.8,Females,At Birth,L‰nsi-Suomi (Finland)
FI19:L√§nsi-Suomi,2023,84.2,Females,At Birth,L‰nsi-Suomi (Finland)
FI1B:Helsinki-Uusimaa,2013,84.3,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2014,84.3,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2015,84.3,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2016,84.5,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2017,84.8,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2018,84.9,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2019,85.1,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2020,85,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2021,84.9,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2022,84,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1B:Helsinki-Uusimaa,2023,84.5,Females,At Birth,Helsinki-Uusimaa (Finland)
FI1C:Etel√§-Suomi,2013,83.9,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2014,84,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2015,84.4,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2016,84.1,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2017,84.2,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2018,84.3,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2019,84.7,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2020,84.6,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2021,84.5,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2022,83.9,Females,At Birth,Etel‰-Suomi (Finland)
FI1C:Etel√§-Suomi,2023,84.2,Females,At Birth,Etel‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2013,83.9,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2014,83.9,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2015,84.3,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2016,84.2,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2017,84.2,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2018,84.1,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2019,84.2,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2020,84.6,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2021,84.3,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2022,83.4,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI1D:Pohjois- ja It√§-Suomi,2023,83.9,Females,At Birth,Pohjois- ja It‰-Suomi (Finland)
FI20:√Öland,2013,86.1,Females,At Birth,≈land (Finland)
FI20:√Öland,2014,84.7,Females,At Birth,≈land (Finland)
FI20:√Öland,2015,84.2,Females,At Birth,≈land (Finland)
FI20:√Öland,2016,83.5,Females,At Birth,≈land (Finland)
FI20:√Öland,2017,86.2,Females,At Birth,≈land (Finland)
FI20:√Öland,2018,85.3,Females,At Birth,≈land (Finland)
FI20:√Öland,2019,86.4,Females,At Birth,≈land (Finland)
FI20:√Öland,2020,86.4,Females,At Birth,≈land (Finland)
FI20:√Öland,2021,86.4,Females,At Birth,≈land (Finland)
FI20:√Öland,2022,85,Females,At Birth,≈land (Finland)
FI20:√Öland,2023,88.5,Females,At Birth,≈land (Finland)
FR10:Ile de France,2013,86.6,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2014,87.1,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2015,86.6,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2016,86.8,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2017,86.8,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2018,87,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2019,87.1,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2020,85.5,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2021,86.6,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2022,86.6,Females,At Birth,Ile-de-France (France)
FR10:Ile de France,2023,87.3,Females,At Birth,Ile-de-France (France)
FRB0:Centre ‚Äî Val de Loire,2013,85.5,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2014,86.3,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2015,85.6,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2016,85.7,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2017,85.7,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2018,85.7,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2019,85.7,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2020,85.4,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2021,85.4,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2022,84.9,Females,At Birth,Centre ó Val de Loire (France)
FRB0:Centre ‚Äî Val de Loire,2023,85.5,Females,At Birth,Centre ó Val de Loire (France)
FRC1:Bourgogne,2013,85.4,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2014,85.9,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2015,85.3,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2016,85.6,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2017,85.3,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2018,85.5,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2019,85.6,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2020,84.8,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2021,85.7,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2022,84.8,Females,At Birth,Bourgogne (France)
FRC1:Bourgogne,2023,85.3,Females,At Birth,Bourgogne (France)
FRC2:Franche-Comt√©,2013,85.6,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2014,86,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2015,85.6,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2016,85.4,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2017,85.7,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2018,85.5,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2019,85.9,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2020,84.7,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2021,85.3,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2022,85,Females,At Birth,Franche-ComtÈ (France)
FRC2:Franche-Comt√©,2023,85.1,Females,At Birth,Franche-ComtÈ (France)
FRD1:Basse-Normandie,2013,85.6,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2014,85.9,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2015,85.8,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2016,85.8,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2017,86,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2018,85.9,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2019,85.8,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2020,85.6,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2021,85,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2022,84.6,Females,At Birth,Basse-Normandie  (France)
FRD1:Basse-Normandie,2023,85.4,Females,At Birth,Basse-Normandie  (France)
FRD2:Haute-Normandie,2013,84.8,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2014,84.9,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2015,84.7,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2016,85.1,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2017,85.1,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2018,85,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2019,85,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2020,84.3,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2021,84.7,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2022,84,Females,At Birth,Haute-Normandie  (France)
FRD2:Haute-Normandie,2023,84.9,Females,At Birth,Haute-Normandie  (France)
FRE1:Nord-Pas de Calais,2013,83.6,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2014,84.2,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2015,83.8,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2016,84.1,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2017,84.1,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2018,84,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2019,84.4,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2020,83.8,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2021,83.8,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2022,83.8,Females,At Birth,Nord-Pas de Calais (France)
FRE1:Nord-Pas de Calais,2023,84.3,Females,At Birth,Nord-Pas de Calais (France)
FRE2:Picardie,2013,84,Females,At Birth,Picardie (France)
FRE2:Picardie,2014,84.4,Females,At Birth,Picardie (France)
FRE2:Picardie,2015,83.9,Females,At Birth,Picardie (France)
FRE2:Picardie,2016,84.4,Females,At Birth,Picardie (France)
FRE2:Picardie,2017,84,Females,At Birth,Picardie (France)
FRE2:Picardie,2018,84.5,Females,At Birth,Picardie (France)
FRE2:Picardie,2019,84.5,Females,At Birth,Picardie (France)
FRE2:Picardie,2020,83.6,Females,At Birth,Picardie (France)
FRE2:Picardie,2021,83.9,Females,At Birth,Picardie (France)
FRE2:Picardie,2022,83.9,Females,At Birth,Picardie (France)
FRE2:Picardie,2023,84.3,Females,At Birth,Picardie (France)
FRF1:Alsace,2013,85,Females,At Birth,Alsace (France)
FRF1:Alsace,2014,85.9,Females,At Birth,Alsace (France)
FRF1:Alsace,2015,85,Females,At Birth,Alsace (France)
FRF1:Alsace,2016,85.5,Females,At Birth,Alsace (France)
FRF1:Alsace,2017,85.6,Females,At Birth,Alsace (France)
FRF1:Alsace,2018,85.3,Females,At Birth,Alsace (France)
FRF1:Alsace,2019,85.9,Females,At Birth,Alsace (France)
FRF1:Alsace,2020,84.4,Females,At Birth,Alsace (France)
FRF1:Alsace,2021,85.7,Females,At Birth,Alsace (France)
FRF1:Alsace,2022,84.8,Females,At Birth,Alsace (France)
FRF1:Alsace,2023,85.5,Females,At Birth,Alsace (France)
FRF2:Champagne-Ardenne,2013,84.4,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2014,85.3,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2015,84.5,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2016,84.9,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2017,84.6,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2018,84.9,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2019,85.1,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2020,84.4,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2021,84.5,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2022,84.6,Females,At Birth,Champagne-Ardenne (France)
FRF2:Champagne-Ardenne,2023,84.9,Females,At Birth,Champagne-Ardenne (France)
FRF3:Lorraine,2013,84.5,Females,At Birth,Lorraine (France)
FRF3:Lorraine,2014,85.1,Females,At Birth,Lorraine (France)
FRF3:Lorraine,2015,84.4,Females,At Birth,Lorraine (France)
FRF3:Lorraine,2016,84.8,Females,At Birth,Lorraine (France)
FRF3:Lorraine,2017,84.8,Females,At Birth,Lorraine (France)
FRF3:Lorraine,2018,84.9,Females,At Birth,Lorraine (France)
FRF3:Lorraine,2019,84.9,Females,At Birth,Lorraine (France)
FRF3:Lorraine,2020,83.8,Females,At Birth,Lorraine (France)
