Country,year,ASMR_per_100k,age,Cause of death
New Zealand,2020,0.454038319,15-44,(A_B) Infectious & parasitic diseases
New Zealand,2020,13.76864161,15-44,(C) Malignant Neoplasms
New Zealand,2020,0.31619128,15-44,(D00-D48) Neoplasms
New Zealand,2020,0.330505937,15-44,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2020,3.138220567,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2020,0.252194618,15-44,(F) Mental & behavioural disorders
New Zealand,2020,2.519140314,15-44,(G_H) Nervous system/ eye/ ear
New Zealand,2020,8.726761476,15-44,(I) Circulatory system
New Zealand,2020,0.688653629,15-44,(J) Rrespiratory system
New Zealand,2020,1.226480195,15-44,(K) Digestive system
New Zealand,2020,0.055040793,15-44,(L) Skin & subcutaneous tissue
New Zealand,2020,0.408513568,15-44,(M) Musculoskeletal system & connective tissue  
New Zealand,2020,0.468395054,15-44,(N) Genitourinary system
New Zealand,2020,0.24357161,15-44,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2020,0,15-44,(P) Perinatal period
New Zealand,2020,1.354626821,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2020,2.707529425,15-44,(R) Abnormal-not elsewhere classified
New Zealand,2020,31.11394125,15-44,(V01-Y89) External
New Zealand,2021,0.439248015,15-44,(A_B) Infectious & parasitic diseases
New Zealand,2021,15.19888178,15-44,(C) Malignant Neoplasms
New Zealand,2021,0.176876065,15-44,(D00-D48) Neoplasms
New Zealand,2021,0.285861182,15-44,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2021,3.156558791,15-44,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2021,0.72660656,15-44,(F) Mental & behavioural disorders
New Zealand,2021,2.079113932,15-44,(G_H) Nervous system/ eye/ ear
New Zealand,2021,9.361964886,15-44,(I) Circulatory system
New Zealand,2021,0.802917309,15-44,(J) Rrespiratory system
New Zealand,2021,2.023727658,15-44,(K) Digestive system
New Zealand,2021,0.058958688,15-44,(L) Skin & subcutaneous tissue
New Zealand,2021,0.251445986,15-44,(M) Musculoskeletal system & connective tissue  
New Zealand,2021,0.440114174,15-44,(N) Genitourinary system
New Zealand,2021,0.148290541,15-44,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2021,0.04607106,15-44,(P) Perinatal period
New Zealand,2021,0.768091048,15-44,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2021,4.029730903,15-44,(R) Abnormal-not elsewhere classified
New Zealand,2021,31.35128185,15-44,(V01-Y89) External
New Zealand,2013,5.440265503,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2013,186.8673907,45-64,(C) Malignant Neoplasms
New Zealand,2013,1.640587743,45-64,(D00-D48) Neoplasms
New Zealand,2013,0.811741184,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2013,19.59063698,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2013,1.721536657,45-64,(F) Mental & behavioural disorders
New Zealand,2013,12.91137021,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2013,92.0054065,45-64,(I) Circulatory system
New Zealand,2013,19.20949048,45-64,(J) Rrespiratory system
New Zealand,2013,10.85697122,45-64,(K) Digestive system
New Zealand,2013,0.892267138,45-64,(L) Skin & subcutaneous tissue
New Zealand,2013,2.687288789,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2013,1.981126831,45-64,(N) Genitourinary system
New Zealand,2013,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2013,0,45-64,(P) Perinatal period
New Zealand,2013,2.485074983,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2013,1.515092517,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2013,37.37512279,45-64,(V01-Y89) External
New Zealand,2014,5.289670423,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2014,180.142516,45-64,(C) Malignant Neoplasms
New Zealand,2014,2.382315348,45-64,(D00-D48) Neoplasms
New Zealand,2014,0.687298356,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2014,18.59032956,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2014,2.20732884,45-64,(F) Mental & behavioural disorders
New Zealand,2014,12.59148428,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2014,94.97582306,45-64,(I) Circulatory system
New Zealand,2014,21.61042431,45-64,(J) Rrespiratory system
New Zealand,2014,10.92252129,45-64,(K) Digestive system
New Zealand,2014,1.409094172,45-64,(L) Skin & subcutaneous tissue
New Zealand,2014,2.812127646,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2014,2.122919386,45-64,(N) Genitourinary system
New Zealand,2014,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2014,0.084409453,45-64,(P) Perinatal period
New Zealand,2014,3.410518294,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2014,1.651424379,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2014,37.52939185,45-64,(V01-Y89) External
New Zealand,2015,4.726080761,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2015,186.6792537,45-64,(C) Malignant Neoplasms
New Zealand,2015,1.413741521,45-64,(D00-D48) Neoplasms
New Zealand,2015,0.433739112,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2015,17.95663229,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2015,2.087823423,45-64,(F) Mental & behavioural disorders
New Zealand,2015,10.51671218,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2015,87.4438254,45-64,(I) Circulatory system
New Zealand,2015,20.8118673,45-64,(J) Rrespiratory system
New Zealand,2015,10.06885695,45-64,(K) Digestive system
New Zealand,2015,0.59655619,45-64,(L) Skin & subcutaneous tissue
New Zealand,2015,2.738525748,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2015,1.798223665,45-64,(N) Genitourinary system
New Zealand,2015,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2015,0,45-64,(P) Perinatal period
New Zealand,2015,3.578276427,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2015,2.827906281,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2015,36.14497667,45-64,(V01-Y89) External
New Zealand,2016,4.797845165,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2016,178.3938131,45-64,(C) Malignant Neoplasms
New Zealand,2016,1.262647885,45-64,(D00-D48) Neoplasms
New Zealand,2016,1.004582038,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2016,19.16041775,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2016,1.462469782,45-64,(F) Mental & behavioural disorders
New Zealand,2016,11.14055003,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2016,90.24887182,45-64,(I) Circulatory system
New Zealand,2016,21.37270485,45-64,(J) Rrespiratory system
New Zealand,2016,10.24087938,45-64,(K) Digestive system
New Zealand,2016,1.281005594,45-64,(L) Skin & subcutaneous tissue
New Zealand,2016,1.446153316,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2016,2.454850259,45-64,(N) Genitourinary system
New Zealand,2016,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2016,0.088178173,45-64,(P) Perinatal period
New Zealand,2016,2.846824144,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2016,4.40472208,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2016,38.91953518,45-64,(V01-Y89) External
New Zealand,2017,3.93705484,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2017,170.8886644,45-64,(C) Malignant Neoplasms
New Zealand,2017,2.247950844,45-64,(D00-D48) Neoplasms
New Zealand,2017,0.978737762,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2017,21.76265275,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2017,2.630671022,45-64,(F) Mental & behavioural disorders
New Zealand,2017,10.03654035,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2017,93.98698037,45-64,(I) Circulatory system
New Zealand,2017,23.60925207,45-64,(J) Rrespiratory system
New Zealand,2017,13.80308735,45-64,(K) Digestive system
New Zealand,2017,0.667954973,45-64,(L) Skin & subcutaneous tissue
New Zealand,2017,2.396593475,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2017,2.06001229,45-64,(N) Genitourinary system
New Zealand,2017,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2017,0.085841331,45-64,(P) Perinatal period
New Zealand,2017,3.972157156,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2017,5.607231642,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2017,39.69643407,45-64,(V01-Y89) External
New Zealand,2018,5.069486205,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2018,168.4882521,45-64,(C) Malignant Neoplasms
New Zealand,2018,1.721007927,45-64,(D00-D48) Neoplasms
New Zealand,2018,1.521510017,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2018,20.73040533,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2018,2.250886758,45-64,(F) Mental & behavioural disorders
New Zealand,2018,11.73017631,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2018,93.28802927,45-64,(I) Circulatory system
New Zealand,2018,20.79202204,45-64,(J) Rrespiratory system
New Zealand,2018,12.63820825,45-64,(K) Digestive system
New Zealand,2018,0.81479897,45-64,(L) Skin & subcutaneous tissue
New Zealand,2018,2.346709303,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2018,2.272477369,45-64,(N) Genitourinary system
New Zealand,2018,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2018,0,45-64,(P) Perinatal period
New Zealand,2018,3.307742451,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2018,4.796785471,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2018,40.00253731,45-64,(V01-Y89) External
New Zealand,2019,4.000463453,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2019,163.7663836,45-64,(C) Malignant Neoplasms
New Zealand,2019,1.919418217,45-64,(D00-D48) Neoplasms
New Zealand,2019,1.022416064,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2019,23.77305057,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2019,2.954575388,45-64,(F) Mental & behavioural disorders
New Zealand,2019,9.752735087,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2019,91.12085779,45-64,(I) Circulatory system
New Zealand,2019,22.56351462,45-64,(J) Rrespiratory system
New Zealand,2019,12.21860995,45-64,(K) Digestive system
New Zealand,2019,0.793274766,45-64,(L) Skin & subcutaneous tissue
New Zealand,2019,2.466272317,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2019,3.32651613,45-64,(N) Genitourinary system
New Zealand,2019,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2019,0.079312699,45-64,(P) Perinatal period
New Zealand,2019,3.885569657,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2019,6.631788357,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2019,43.30577621,45-64,(V01-Y89) External
New Zealand,2020,3.360334039,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2020,160.2968291,45-64,(C) Malignant Neoplasms
New Zealand,2020,1.55085678,45-64,(D00-D48) Neoplasms
New Zealand,2020,1.09793297,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2020,20.33116812,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2020,2.580532295,45-64,(F) Mental & behavioural disorders
New Zealand,2020,11.33758406,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2020,84.20782105,45-64,(I) Circulatory system
New Zealand,2020,17.35840881,45-64,(J) Rrespiratory system
New Zealand,2020,12.58407421,45-64,(K) Digestive system
New Zealand,2020,1.236875567,45-64,(L) Skin & subcutaneous tissue
New Zealand,2020,1.629466631,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2020,2.669955596,45-64,(N) Genitourinary system
New Zealand,2020,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2020,0.079693159,45-64,(P) Perinatal period
New Zealand,2020,3.360186739,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2020,7.408143643,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2020,38.3331737,45-64,(V01-Y89) External
New Zealand,2021,2.544408166,45-64,(A_B) Infectious & parasitic diseases
New Zealand,2021,162.720815,45-64,(C) Malignant Neoplasms
New Zealand,2021,1.150287576,45-64,(D00-D48) Neoplasms
New Zealand,2021,1.171312208,45-64,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2021,21.37220117,45-64,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2021,2.163763406,45-64,(F) Mental & behavioural disorders
New Zealand,2021,8.841232201,45-64,(G_H) Nervous system/ eye/ ear
New Zealand,2021,85.24290152,45-64,(I) Circulatory system
New Zealand,2021,20.43270724,45-64,(J) Rrespiratory system
New Zealand,2021,14.07566244,45-64,(K) Digestive system
New Zealand,2021,0.940695428,45-64,(L) Skin & subcutaneous tissue
New Zealand,2021,2.785601258,45-64,(M) Musculoskeletal system & connective tissue  
New Zealand,2021,2.692971729,45-64,(N) Genitourinary system
New Zealand,2021,0,45-64,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2021,0,45-64,(P) Perinatal period
New Zealand,2021,3.513528272,45-64,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2021,9.031680073,45-64,(R) Abnormal-not elsewhere classified
New Zealand,2021,35.47306166,45-64,(V01-Y89) External
New Zealand,2013,36.89156694,65+,(A_B) Infectious & parasitic diseases
New Zealand,2013,1079.261439,65+,(C) Malignant Neoplasms
New Zealand,2013,30.4912499,65+,(D00-D48) Neoplasms
New Zealand,2013,8.055949869,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2013,122.7135245,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2013,240.8710554,65+,(F) Mental & behavioural disorders
New Zealand,2013,167.7129871,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2013,1441.489738,65+,(I) Circulatory system
New Zealand,2013,414.1950867,65+,(J) Rrespiratory system
New Zealand,2013,132.7526718,65+,(K) Digestive system
New Zealand,2013,17.90390049,65+,(L) Skin & subcutaneous tissue
New Zealand,2013,31.56884277,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2013,68.69593638,65+,(N) Genitourinary system
New Zealand,2013,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2013,0,65+,(P) Perinatal period
New Zealand,2013,4.487938508,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2013,19.30497031,65+,(R) Abnormal-not elsewhere classified
New Zealand,2013,112.2217734,65+,(V01-Y89) External
New Zealand,2014,43.26894174,65+,(A_B) Infectious & parasitic diseases
New Zealand,2014,1088.326513,65+,(C) Malignant Neoplasms
New Zealand,2014,31.69357688,65+,(D00-D48) Neoplasms
New Zealand,2014,8.299840624,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2014,131.0837428,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2014,250.6091527,65+,(F) Mental & behavioural disorders
New Zealand,2014,181.4090002,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2014,1484.637916,65+,(I) Circulatory system
New Zealand,2014,427.0754461,65+,(J) Rrespiratory system
New Zealand,2014,132.9701296,65+,(K) Digestive system
New Zealand,2014,14.78123985,65+,(L) Skin & subcutaneous tissue
New Zealand,2014,30.91435015,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2014,68.00526515,65+,(N) Genitourinary system
New Zealand,2014,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2014,0,65+,(P) Perinatal period
New Zealand,2014,4.516614721,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2014,19.34289984,65+,(R) Abnormal-not elsewhere classified
New Zealand,2014,123.0600969,65+,(V01-Y89) External
New Zealand,2015,38.80380595,65+,(A_B) Infectious & parasitic diseases
New Zealand,2015,1091.440788,65+,(C) Malignant Neoplasms
New Zealand,2015,31.32137937,65+,(D00-D48) Neoplasms
New Zealand,2015,8.02430357,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2015,128.8777287,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2015,286.1177516,65+,(F) Mental & behavioural disorders
New Zealand,2015,193.7604881,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2015,1437.6182,65+,(I) Circulatory system
New Zealand,2015,426.9356035,65+,(J) Rrespiratory system
New Zealand,2015,128.6537155,65+,(K) Digestive system
New Zealand,2015,16.27880883,65+,(L) Skin & subcutaneous tissue
New Zealand,2015,29.27144327,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2015,67.8902103,65+,(N) Genitourinary system
New Zealand,2015,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2015,0,65+,(P) Perinatal period
New Zealand,2015,3.980426344,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2015,20.88293942,65+,(R) Abnormal-not elsewhere classified
New Zealand,2015,121.7322657,65+,(V01-Y89) External
New Zealand,2016,34.69744503,65+,(A_B) Infectious & parasitic diseases
New Zealand,2016,1049.480218,65+,(C) Malignant Neoplasms
New Zealand,2016,29.59871726,65+,(D00-D48) Neoplasms
New Zealand,2016,9.66196182,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2016,127.5015433,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2016,268.0405617,65+,(F) Mental & behavioural disorders
New Zealand,2016,201.451442,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2016,1318.419344,65+,(I) Circulatory system
New Zealand,2016,400.5245912,65+,(J) Rrespiratory system
New Zealand,2016,131.0916522,65+,(K) Digestive system
New Zealand,2016,12.73936104,65+,(L) Skin & subcutaneous tissue
New Zealand,2016,33.18351881,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2016,62.76691442,65+,(N) Genitourinary system
New Zealand,2016,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2016,0,65+,(P) Perinatal period
New Zealand,2016,5.740664172,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2016,32.31678757,65+,(R) Abnormal-not elsewhere classified
New Zealand,2016,113.9087268,65+,(V01-Y89) External
New Zealand,2017,37.00998998,65+,(A_B) Infectious & parasitic diseases
New Zealand,2017,1045.038159,65+,(C) Malignant Neoplasms
New Zealand,2017,27.05873226,65+,(D00-D48) Neoplasms
New Zealand,2017,8.506581164,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2017,131.3665045,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2017,318.7546555,65+,(F) Mental & behavioural disorders
New Zealand,2017,221.5502582,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2017,1374.624541,65+,(I) Circulatory system
New Zealand,2017,434.5574927,65+,(J) Rrespiratory system
New Zealand,2017,126.8661401,65+,(K) Digestive system
New Zealand,2017,18.04787168,65+,(L) Skin & subcutaneous tissue
New Zealand,2017,32.00513628,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2017,64.53634912,65+,(N) Genitourinary system
New Zealand,2017,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2017,0,65+,(P) Perinatal period
New Zealand,2017,5.161256655,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2017,36.7400878,65+,(R) Abnormal-not elsewhere classified
New Zealand,2017,128.2146361,65+,(V01-Y89) External
New Zealand,2018,32.43140335,65+,(A_B) Infectious & parasitic diseases
New Zealand,2018,1039.474416,65+,(C) Malignant Neoplasms
New Zealand,2018,29.02463313,65+,(D00-D48) Neoplasms
New Zealand,2018,9.769722714,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2018,125.8860069,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2018,313.3027841,65+,(F) Mental & behavioural disorders
New Zealand,2018,213.4539883,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2018,1318.367307,65+,(I) Circulatory system
New Zealand,2018,382.1673572,65+,(J) Rrespiratory system
New Zealand,2018,123.1687007,65+,(K) Digestive system
New Zealand,2018,18.66830585,65+,(L) Skin & subcutaneous tissue
New Zealand,2018,30.20281681,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2018,65.21369642,65+,(N) Genitourinary system
New Zealand,2018,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2018,0,65+,(P) Perinatal period
New Zealand,2018,5.136665735,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2018,33.12359238,65+,(R) Abnormal-not elsewhere classified
New Zealand,2018,136.183807,65+,(V01-Y89) External
New Zealand,2019,31.78656089,65+,(A_B) Infectious & parasitic diseases
New Zealand,2019,1003.583692,65+,(C) Malignant Neoplasms
New Zealand,2019,28.75611495,65+,(D00-D48) Neoplasms
New Zealand,2019,7.978220946,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2019,133.6640277,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2019,335.1226244,65+,(F) Mental & behavioural disorders
New Zealand,2019,218.1865092,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2019,1292.842335,65+,(I) Circulatory system
New Zealand,2019,398.0137192,65+,(J) Rrespiratory system
New Zealand,2019,136.0152813,65+,(K) Digestive system
New Zealand,2019,18.78483816,65+,(L) Skin & subcutaneous tissue
New Zealand,2019,33.53176292,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2019,70.77347862,65+,(N) Genitourinary system
New Zealand,2019,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2019,0.117619384,65+,(P) Perinatal period
New Zealand,2019,5.661371995,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2019,41.50510253,65+,(R) Abnormal-not elsewhere classified
New Zealand,2019,148.0422307,65+,(V01-Y89) External
New Zealand,2020,32.63476348,65+,(A_B) Infectious & parasitic diseases
New Zealand,2020,1006.393336,65+,(C) Malignant Neoplasms
New Zealand,2020,27.22655533,65+,(D00-D48) Neoplasms
New Zealand,2020,10.46742783,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2020,124.1861897,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2020,306.2312385,65+,(F) Mental & behavioural disorders
New Zealand,2020,209.516074,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2020,1177.619185,65+,(I) Circulatory system
New Zealand,2020,273.7053883,65+,(J) Rrespiratory system
New Zealand,2020,121.4226169,65+,(K) Digestive system
New Zealand,2020,16.46736206,65+,(L) Skin & subcutaneous tissue
New Zealand,2020,28.19884351,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2020,61.33507937,65+,(N) Genitourinary system
New Zealand,2020,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2020,0,65+,(P) Perinatal period
New Zealand,2020,5.543195258,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2020,44.13488776,65+,(R) Abnormal-not elsewhere classified
New Zealand,2020,131.7176143,65+,(V01-Y89) External
New Zealand,2021,36.30290216,65+,(A_B) Infectious & parasitic diseases
New Zealand,2021,1011.602133,65+,(C) Malignant Neoplasms
New Zealand,2021,29.12696133,65+,(D00-D48) Neoplasms
New Zealand,2021,8.381589502,65+,(D50-D89) Blood & blood-forming organs/ immune
New Zealand,2021,125.949142,65+,"(E) Endocrine, nutritional & metabolic diseases  "
New Zealand,2021,337.5462543,65+,(F) Mental & behavioural disorders
New Zealand,2021,233.2378501,65+,(G_H) Nervous system/ eye/ ear
New Zealand,2021,1197.80729,65+,(I) Circulatory system
New Zealand,2021,311.2655996,65+,(J) Rrespiratory system
New Zealand,2021,127.1567707,65+,(K) Digestive system
New Zealand,2021,13.81003927,65+,(L) Skin & subcutaneous tissue
New Zealand,2021,30.61483347,65+,(M) Musculoskeletal system & connective tissue  
New Zealand,2021,62.98972311,65+,(N) Genitourinary system
New Zealand,2021,0,65+,"(O) Pregnancy, childbirth & the puerperium  "
New Zealand,2021,0,65+,(P) Perinatal period
New Zealand,2021,5.453338881,65+,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
New Zealand,2021,47.51461398,65+,(R) Abnormal-not elsewhere classified
New Zealand,2021,139.6946715,65+,(V01-Y89) External
New Zealand,2020,0.646443015,all ages,(U071) Covid19 identified
New Zealand,2020,0,all ages,(U072) Covid19 not identified
New Zealand,2021,0.317831103,all ages,(U071) Covid19 identified
New Zealand,2021,0,all ages,(U072) Covid19 not identified
New Zealand,2020,0,15-44,(U071) Covid19 identified
New Zealand,2020,0,15-44,(U072) Covid19 not identified
New Zealand,2021,0.054082536,15-44,(U071) Covid19 identified
New Zealand,2021,0,15-44,(U072) Covid19 not identified
New Zealand,2020,0.234288054,45-64,(U071) Covid19 identified
New Zealand,2020,0,45-64,(U072) Covid19 not identified
New Zealand,2021,0.459323829,45-64,(U071) Covid19 identified
New Zealand,2021,0,45-64,(U072) Covid19 not identified
New Zealand,2020,2.996700925,65+,(U071) Covid19 identified
New Zealand,2020,0,65+,(U072) Covid19 not identified
New Zealand,2021,0.900302176,65+,(U071) Covid19 identified
New Zealand,2021,0,65+,(U072) Covid19 not identified
Austria,2022,10.40990912,all ages,(A_B) Infectious & parasitic diseases
Austria,2022,227.485462,all ages,(C) Malignant Neoplasms
Austria,2022,9.984753546,all ages,(D00-D48) Neoplasms
Austria,2022,3.806630565,all ages,(D50-D89) Blood & blood-forming organs/ immune
Austria,2022,52.1843803,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Austria,2022,41.20120652,all ages,(F) Mental & behavioural disorders
Austria,2022,38.83406126,all ages,(G_H) Nervous system/ eye/ ear
Austria,2022,351.5117197,all ages,(I) Circulatory system
Austria,2022,52.79868633,all ages,(J) Rrespiratory system
Austria,2022,34.88985632,all ages,(K) Digestive system
Austria,2022,0.862595246,all ages,(L) Skin & subcutaneous tissue
Austria,2022,3.669466791,all ages,(M) Musculoskeletal system & connective tissue  
Austria,2022,20.1317224,all ages,(N) Genitourinary system
Austria,2022,0.032684961,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Austria,2022,1.285826485,all ages,(P) Perinatal period
Austria,2022,3.02608523,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Austria,2022,18.19972224,all ages,(R) Abnormal-not elsewhere classified
Austria,2022,68.81628399,all ages,(U071) Covid19 identified
Austria,2022,0.056635781,all ages,(U072) Covid19 not identified
Austria,2022,60.54029081,all ages,(V01-Y89) External
Bulgaria,2022,6.246994871,all ages,(A_B) Infectious & parasitic diseases
Bulgaria,2022,217.7778205,all ages,(C) Malignant Neoplasms
Bulgaria,2022,1.012164363,all ages,(D00-D48) Neoplasms
Bulgaria,2022,1.529341582,all ages,(D50-D89) Blood & blood-forming organs/ immune
Bulgaria,2022,17.89015504,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Bulgaria,2022,1.128409528,all ages,(F) Mental & behavioural disorders
Bulgaria,2022,11.06747896,all ages,(G_H) Nervous system/ eye/ ear
Bulgaria,2022,1079.054975,all ages,(I) Circulatory system
